-6.123233995736766036e-17,-6.120151206942072349e-17,-6.110905944664992393e-17,-6.095507518100949183e-17,-6.073971432160226819e-17,-6.046319371855828924e-17,-6.012579180468521227e-17,-5.972784831510993560e-17,-5.926976394519424388e-17,-5.875199994706849621e-17,-5.817507766518985444e-17,-5.753957801139251348e-17,-5.684614087995888953e-17,-5.609546450330017008e-17,-5.528830474889553225e-17,-5.442547435819768081e-17,-5.350784212827102878e-17,-5.253633203698676932e-17,-5.151192231265543576e-17,-5.043564444903395003e-17,-4.930858216669878237e-17,-4.813187032183129502e-17,-4.690669376351365391e-17,-4.563428614068633034e-17,-4.431592865996813485e-17,-4.295294879558976253e-17,-4.154671895273979553e-17,-4.009865508566898418e-17,-3.861021527194435117e-17,-3.708289824428867304e-17,-3.551824188148367670e-17,-3.391782165985646961e-17,-3.228324906690841182e-17,-3.061616997868381785e-17,-2.891826300251230550e-17,-2.719123778679343892e-17,-2.543683329952581204e-17,-2.365681607731358282e-17,-2.185297844661394423e-17,-2.002713671901620960e-17,-1.818112936237012774e-17,-1.631681514960446594e-17,-1.443607128710036752e-17,-1.254079152450350407e-17,-1.063288424787885803e-17,-8.714270558127589889e-18,-6.786882336601382319e-18,-4.852660299861586843e-18,-2.913552045542229255e-18,-9.715100912842561826e-19,9.715100912842696641e-19,2.913552045542242737e-18,4.852660299861599939e-18,6.786882336601382319e-18,8.714270558127602215e-18,1.063288424787885803e-17,1.254079152450351794e-17,1.443607128710036752e-17,1.631681514960448135e-17,1.818112936237012774e-17,2.002713671901622193e-17,2.185297844661394423e-17,2.365681607731359823e-17,2.543683329952581204e-17,2.719123778679345124e-17,2.891826300251230550e-17,3.061616997868384251e-17,3.228324906690843031e-17,3.391782165985646961e-17,3.551824188148367670e-17,3.708289824428868537e-17,3.861021527194436350e-17,4.009865508566899651e-17,4.154671895273979553e-17,4.295294879558977486e-17,4.431592865996814101e-17,4.563428614068633034e-17,4.690669376351364774e-17,4.813187032183130118e-17,4.930858216669878853e-17,5.043564444903395003e-17,5.151192231265544809e-17,5.253633203698678165e-17,5.350784212827102878e-17,5.442547435819768081e-17,5.528830474889553842e-17,5.609546450330017008e-17,5.684614087995888953e-17,5.753957801139251348e-17,5.817507766518985444e-17,5.875199994706849621e-17,5.926976394519424388e-17,5.972784831510993560e-17,6.012579180468521227e-17,6.046319371855830156e-17,6.073971432160226819e-17,6.095507518100949183e-17,6.110905944664992393e-17,6.120151206942072349e-17,6.123233995736766036e-17
-3.172793349806781599e-02,-3.171195982828241972e-02,-3.166405490305766735e-02,-3.158426695859253841e-02,-3.147267633458378233e-02,-3.132939539333062795e-02,-3.115456840659552515e-02,-3.094837141033465744e-02,-3.071101202744469169e-02,-3.044272925870410845e-02,-3.014379324211967359e-02,-2.981450498092035745e-02,-2.945519604047262818e-02,-2.906622821442219479e-02,-2.864799316039850011e-02,-2.820091200564868450e-02,-2.772543492299812257e-02,-2.722204067756458720e-02,-2.669123614468232528e-02,-2.613355579952157670e-02,-2.554956117891736891e-02,-2.493984031594956297e-02,-2.430500714784332786e-02,-2.364570089778645148e-02,-2.296258543128574386e-02,-2.225634858771074684e-02,-2.152770148769781247e-02,-2.077737781711188475e-02,-2.000613308828702239e-02,-1.921474387928954336e-02,-1.840400705196971326e-02,-1.757473894958942393e-02,-1.672777457483372657e-02,-1.586396674903390105e-02,-1.498418525344868794e-02,-1.408931595346823995e-02,-1.318025990662282862e-02,-1.225793245529423377e-02,-1.132326230504360383e-02,-1.037719058948363346e-02,-9.420669922636841498e-03,-8.454663439733939648e-03,-7.480143827418366323e-03,-6.498092344333216037e-03,-5.509497833077031323e-03,-4.515355724523064350e-03,-3.516667035504825005e-03,-2.514437360876925574e-03,-1.509675860966350550e-03,-5.033942454335330876e-04,5.033942454335401349e-04,1.509675860966357705e-03,2.514437360876932512e-03,3.516667035504825005e-03,4.515355724523072156e-03,5.509497833077031323e-03,6.498092344333222976e-03,7.480143827418366323e-03,8.454663439733946587e-03,9.420669922636841498e-03,1.037719058948364040e-02,1.132326230504360383e-02,1.225793245529424071e-02,1.318025990662282862e-02,1.408931595346824689e-02,1.498418525344868794e-02,1.586396674903391493e-02,1.672777457483373351e-02,1.757473894958942393e-02,1.840400705196971326e-02,1.921474387928955030e-02,2.000613308828702933e-02,2.077737781711188822e-02,2.152770148769781247e-02,2.225634858771075378e-02,2.296258543128574733e-02,2.364570089778645148e-02,2.430500714784332439e-02,2.493984031594956643e-02,2.554956117891737238e-02,2.613355579952157670e-02,2.669123614468233222e-02,2.722204067756459414e-02,2.772543492299812257e-02,2.820091200564868450e-02,2.864799316039850358e-02,2.906622821442219826e-02,2.945519604047262818e-02,2.981450498092035745e-02,3.014379324211967359e-02,3.044272925870410845e-02,3.071101202744469169e-02,3.094837141033465744e-02,3.115456840659552515e-02,3.132939539333062795e-02,3.147267633458378233e-02,3.158426695859253841e-02,3.166405490305766735e-02,3.171195982828241972e-02,3.172793349806781599e-02
-6.342391965656456188e-02,-6.339198840112521272e-02,-6.329622678687468751e-02,-6.313673123764117212e-02,-6.291366235192290268e-02,-6.262724474117903339e-02,-6.227776680366501477e-02,-6.186558043403994622e-02,-6.139110066903850221e-02,-6.085480526956410507e-02,-6.025723423962421610e-02,-5.959898928259203810e-02,-5.888073319534229549e-02,-5.810318920087087502e-02,-5.726714022007062949e-02,-5.637342808339638328e-02,-5.542295268321303231e-02,-5.441667106768020845e-02,-5.335559647708592451e-02,-5.224079732359947215e-02,-5.107339611547091068e-02,-4.985456832676048861e-02,-4.858554121373580281e-02,-4.726759257912886703e-02,-4.590204948549699709e-02,-4.449028691898335858e-02,-4.303372640482244077e-02,-4.153383457598465445e-02,-3.999212169640124770e-02,-3.841014014025656564e-02,-3.678948282887880422e-02,-3.513178162680329064e-02,-3.343870569862318620e-02,-3.171195982828226706e-02,-2.995328270250201957e-02,-2.816444516007138646e-02,-2.634724840876236443e-02,-2.450352221166631969e-02,-2.263512304477777529e-02,-2.074393222768034645e-02,-1.883185402921749851e-02,-1.690081375005512629e-02,-1.495275578406709757e-02,-1.298964166049533346e-02,-1.101344806885624049e-02,-9.026164868581810358e-03,-7.029793085399966071e-03,-5.026342896471154738e-03,-3.017831606310437953e-03,-1.006281615532813234e-03,1.006281615532827328e-03,3.017831606310452264e-03,5.026342896471168616e-03,7.029793085399966071e-03,9.026164868581824235e-03,1.101344806885624049e-02,1.298964166049534734e-02,1.495275578406709757e-02,1.690081375005514017e-02,1.883185402921749851e-02,2.074393222768036033e-02,2.263512304477777529e-02,2.450352221166633357e-02,2.634724840876236443e-02,2.816444516007140034e-02,2.995328270250201957e-02,3.171195982828229482e-02,3.343870569862320008e-02,3.513178162680329064e-02,3.678948282887880422e-02,3.841014014025657952e-02,3.999212169640126158e-02,4.153383457598466139e-02,4.303372640482244077e-02,4.449028691898337246e-02,4.590204948549700403e-02,4.726759257912886703e-02,4.858554121373579587e-02,4.985456832676049554e-02,5.107339611547091762e-02,5.224079732359947215e-02,5.335559647708593839e-02,5.441667106768022233e-02,5.542295268321303231e-02,5.637342808339638328e-02,5.726714022007063642e-02,5.810318920087088196e-02,5.888073319534229549e-02,5.959898928259203810e-02,6.025723423962421610e-02,6.085480526956410507e-02,6.139110066903850221e-02,6.186558043403994622e-02,6.227776680366501477e-02,6.262724474117903339e-02,6.291366235192290268e-02,6.313673123764117212e-02,6.329622678687468751e-02,6.339198840112521272e-02,6.342391965656456188e-02
-9.505604330418281067e-02,-9.500818661515703090e-02,-9.486466473570892566e-02,-9.462562218020524607e-02,-9.429129964423663135e-02,-9.386203376225749073e-02,-9.333825676862365917e-02,-9.272049606236906771e-02,-9.200937367615955043e-02,-9.120560564995879027e-02,-9.031000131003667775e-02,-8.932346245404633456e-02,-8.824698244299047922e-02,-8.708164520099091754e-02,-8.582862412386893514e-02,-8.448918089763515771e-02,-8.306466422807864958e-02,-8.155650848273454656e-02,-7.996623224659753226e-02,-7.829543679303543890e-02,-7.654580447144274102e-02,-7.471909701325732400e-02,-7.281715375804617696e-02,-7.084188980144651149e-02,-6.879529406682663439e-02,-6.667942730260884021e-02,-6.449642000727034974e-02,-6.224847028411194944e-02,-5.993784162795432607e-02,-5.756686064599064040e-02,-5.513791471509026099e-02,-5.265344957791268793e-02,-5.011596688025194563e-02,-4.752802165209139146e-02,-4.489221973490507833e-02,-4.221121515779622385e-02,-3.948770746511497814e-02,-3.672443899824597707e-02,-3.392419213430315078e-02,-3.108978648451169238e-02,-2.822407605509870757e-02,-2.532994637355069634e-02,-2.241031158313215588e-02,-1.946811150859014891e-02,-1.650630869600016107e-02,-1.352788542973315869e-02,-1.053584072954817652e-02,-7.533187330833496231e-03,-4.522948651037612434e-03,-1.508155745344095210e-03,1.508155745344116243e-03,4.522948651037633251e-03,7.533187330833517048e-03,1.053584072954817652e-02,1.352788542973317951e-02,1.650630869600016107e-02,1.946811150859016973e-02,2.241031158313215588e-02,2.532994637355071715e-02,2.822407605509870757e-02,3.108978648451171320e-02,3.392419213430315078e-02,3.672443899824599789e-02,3.948770746511497814e-02,4.221121515779624467e-02,4.489221973490507833e-02,4.752802165209142615e-02,5.011596688025196644e-02,5.265344957791268793e-02,5.513791471509026099e-02,5.756686064599066122e-02,5.993784162795434689e-02,6.224847028411195637e-02,6.449642000727034974e-02,6.667942730260885409e-02,6.879529406682664827e-02,7.084188980144651149e-02,7.281715375804616308e-02,7.471909701325733788e-02,7.654580447144275490e-02,7.829543679303543890e-02,7.996623224659754614e-02,8.155650848273456044e-02,8.306466422807864958e-02,8.448918089763515771e-02,8.582862412386894901e-02,8.708164520099093142e-02,8.824698244299047922e-02,8.932346245404633456e-02,9.031000131003667775e-02,9.120560564995879027e-02,9.200937367615955043e-02,9.272049606236906771e-02,9.333825676862365917e-02,9.386203376225749073e-02,9.429129964423663135e-02,9.462562218020524607e-02,9.486466473570892566e-02,9.500818661515703090e-02,9.505604330418281067e-02
-1.265924535737492918e-01,-1.265287196387663016e-01,-1.263375820084873813e-01,-1.260192331423041490e-01,-1.255739935905396398e-01,-1.250023116716810490e-01,-1.243047630209613286e-01,-1.234820500107430552e-01,-1.225350010432891407e-01,-1.214645697166319149e-01,-1.202718338643807283e-01,-1.189579944704348968e-01,-1.175243744596947554e-01,-1.159724173659883451e-01,-1.143036858785552584e-01,-1.125198602685510280e-01,-1.106227366971564846e-01,-1.086142254069957791e-01,-1.064963487986838736e-01,-1.042712393944406346e-01,-1.019411376908216649e-01,-9.950838990272828366e-02,-9.697544560096785227e-02,-9.434485524574379167e-02,-9.161926761855818113e-02,-8.880142715511346596e-02,-8.589417118189819622e-02,-8.290042705923987565e-02,-7.982320923370118948e-02,-7.666561620278788958e-02,-7.343082739502439227e-02,-7.012209996853881189e-02,-6.674276553138078216e-02,-6.329622678687461812e-02,-5.978595410738551247e-02,-5.621548203994854859e-02,-5.258840574727975670e-02,-4.890837738775170862e-02,-4.517910243797983866e-02,-4.140433596172141822e-02,-3.758787882884485204e-02,-3.373357388817565389e-02,-2.984530209807371992e-02,-2.592697861863691930e-02,-2.198254886946705150e-02,-1.801598455696647866e-02,-1.403127967516668365e-02,-1.003244648411461860e-02,-6.023511469867120528e-03,-2.008511290160700305e-03,2.008511290160728494e-03,6.023511469867149151e-03,1.003244648411464636e-02,1.403127967516668365e-02,1.801598455696650641e-02,2.198254886946705150e-02,2.592697861863694705e-02,2.984530209807371992e-02,3.373357388817568858e-02,3.758787882884485204e-02,4.140433596172144598e-02,4.517910243797983866e-02,4.890837738775173638e-02,5.258840574727975670e-02,5.621548203994858328e-02,5.978595410738551247e-02,6.329622678687467363e-02,6.674276553138080992e-02,7.012209996853881189e-02,7.343082739502439227e-02,7.666561620278791733e-02,7.982320923370121724e-02,8.290042705923988953e-02,8.589417118189819622e-02,8.880142715511349372e-02,9.161926761855819501e-02,9.434485524574379167e-02,9.697544560096783839e-02,9.950838990272829754e-02,1.019411376908216788e-01,1.042712393944406346e-01,1.064963487986839014e-01,1.086142254069958069e-01,1.106227366971564846e-01,1.125198602685510280e-01,1.143036858785552723e-01,1.159724173659883589e-01,1.175243744596947554e-01,1.189579944704348968e-01,1.202718338643807283e-01,1.214645697166319149e-01,1.225350010432891407e-01,1.234820500107430552e-01,1.243047630209613286e-01,1.250023116716810490e-01,1.255739935905396398e-01,1.260192331423041490e-01,1.263375820084873813e-01,1.265287196387663016e-01,1.265924535737492918e-01
-1.580013959733500284e-01,-1.579218489670798642e-01,-1.576832880453617747e-01,-1.572859534188219832e-01,-1.567302451697488164e-01,-1.560167228492436720e-01,-1.551461049138006532e-01,-1.541192680018816374e-01,-1.529372460512156418e-01,-1.516012292577113008e-01,-1.501125628770303699e-01,-1.484727458700293434e-01,-1.466834293934329847e-01,-1.447464151372593044e-01,-1.426636535106706183e-01,-1.404372416780767796e-01,-1.380694214474683379e-01,-1.355625770131060059e-01,-1.329192325548390619e-01,-1.301420496964703077e-01,-1.272338248257263438e-01,-1.241974862785323874e-01,-1.210360913904260510e-01,-1.177528234180797023e-01,-1.143509883340307759e-01,-1.108340114978476898e-01,-1.072054342070831445e-01,-1.034689101314875959e-01,-9.962820163407358487e-02,-9.568717598273508707e-02,-9.164980145623656538e-02,-8.752014334849261834e-02,-8.330235987516161622e-02,-7.900069798667498644e-02,-7.461948909191823409e-02,-7.016314469686911470e-02,-6.563615196258540396e-02,-6.104306918701368767e-02,-5.638852121517008709e-02,-5.167719478231303648e-02,-4.691383379479846516e-02,-4.210323455336790338e-02,-3.725024092368050405e-02,-3.235973945895063986e-02,-2.743665447960329934e-02,-2.248594311490058339e-02,-1.751259031153297105e-02,-1.252160381420032789e-02,-7.518009123237688260e-03,-2.506844434362329350e-03,2.506844434362364479e-03,7.518009123237722954e-03,1.252160381420036259e-02,1.751259031153297105e-02,2.248594311490061809e-02,2.743665447960329934e-02,3.235973945895067455e-02,3.725024092368050405e-02,4.210323455336793808e-02,4.691383379479846516e-02,5.167719478231307118e-02,5.638852121517008709e-02,6.104306918701372237e-02,6.563615196258540396e-02,7.016314469686915634e-02,7.461948909191823409e-02,7.900069798667505583e-02,8.330235987516164398e-02,8.752014334849261834e-02,9.164980145623656538e-02,9.568717598273512870e-02,9.962820163407361262e-02,1.034689101314876097e-01,1.072054342070831445e-01,1.108340114978477314e-01,1.143509883340307898e-01,1.177528234180797023e-01,1.210360913904260372e-01,1.241974862785324152e-01,1.272338248257263438e-01,1.301420496964703077e-01,1.329192325548390896e-01,1.355625770131060337e-01,1.380694214474683379e-01,1.404372416780767796e-01,1.426636535106706460e-01,1.447464151372593322e-01,1.466834293934329847e-01,1.484727458700293434e-01,1.501125628770303699e-01,1.516012292577113008e-01,1.529372460512156418e-01,1.541192680018816374e-01,1.551461049138006532e-01,1.560167228492436997e-01,1.567302451697488164e-01,1.572859534188219832e-01,1.576832880453617747e-01,1.579218489670798642e-01,1.580013959733500284e-01
-1.892512443604102146e-01,-1.891559643799452517e-01,-1.888702203774142441e-01,-1.883943000728061923e-01,-1.877286826775258211e-01,-1.868740384118681985e-01,-1.858312278301637588e-01,-1.846013009542730177e-01,-1.831854962163035616e-01,-1.815852392116138747e-01,-1.798021412633597216e-01,-1.778379978000282358e-01,-1.756947865475936843e-01,-1.733746655381150636e-01,-1.708799709367806452e-01,-1.682132146895877756e-01,-1.653770819940261205e-01,-1.623744285953114264e-01,-1.592082779108922319e-01,-1.558818179861246045e-01,-1.523983982841808082e-01,-1.487615263134239585e-01,-1.449748640956440848e-01,-1.410422244787128965e-01,-1.369675672973690583e-01,-1.327549953860003018e-01,-1.284087504474369368e-01,-1.239332087819167150e-01,-1.193328768805213408e-01,-1.146123868875221219e-01,-1.097764919362031882e-01,-1.048300613628592587e-01,-9.977807580378672547e-02,-9.462562218020507954e-02,-8.937788857615852622e-02,-8.404015901455494375e-02,-7.861780813660299017e-02,-7.311629579000365753e-02,-6.754116153134684386e-02,-6.189801904824702300e-02,-5.619255050683606006e-02,-5.043050083030321123e-02,-4.461767191424480250e-02,-3.875991678464680429e-02,-3.286313370438416481e-02,-2.693326023416973275e-02,-2.097626725393423458e-02,-1.499815295065602683e-02,-9.004936778695489877e-03,-3.002653398714655135e-03,3.002653398714697202e-03,9.004936778695531510e-03,1.499815295065606846e-02,2.097626725393423458e-02,2.693326023416977438e-02,3.286313370438416481e-02,3.875991678464684592e-02,4.461767191424480250e-02,5.043050083030325287e-02,5.619255050683606006e-02,6.189801904824706463e-02,6.754116153134684386e-02,7.311629579000369916e-02,7.861780813660299017e-02,8.404015901455498538e-02,8.937788857615852622e-02,9.462562218020514893e-02,9.977807580378676711e-02,1.048300613628592587e-01,1.097764919362031882e-01,1.146123868875221635e-01,1.193328768805213824e-01,1.239332087819167288e-01,1.284087504474369368e-01,1.327549953860003296e-01,1.369675672973690861e-01,1.410422244787128965e-01,1.449748640956440571e-01,1.487615263134239862e-01,1.523983982841808360e-01,1.558818179861246045e-01,1.592082779108922597e-01,1.623744285953114819e-01,1.653770819940261205e-01,1.682132146895877756e-01,1.708799709367806452e-01,1.733746655381150914e-01,1.756947865475936843e-01,1.778379978000282358e-01,1.798021412633597216e-01,1.815852392116138747e-01,1.831854962163035616e-01,1.846013009542730177e-01,1.858312278301637588e-01,1.868740384118682263e-01,1.877286826775258211e-01,1.883943000728061923e-01,1.888702203774142441e-01,1.891559643799452517e-01,1.892512443604102146e-01
-2.203105327865407526e-01,-2.201996157707448165e-01,-2.198669764073899469e-01,-2.193129496361183040e-01,-2.185380933149258242e-01,-2.175431876584461299e-01,-2.163292344523407851e-01,-2.148974560445859328e-01,-2.132492941146715004e-01,-2.113864082219522045e-01,-2.093106741346119903e-01,-2.070241819409242567e-01,-2.045292339447105368e-01,-2.018283423471152471e-01,-1.989242267170323875e-01,-1.958198112527301804e-01,-1.925182218374310583e-01,-1.890227828918125408e-01,-1.853370140265971633e-01,-1.814646264986029822e-01,-1.774095194738223857e-01,-1.731757761012926999e-01,-1.687676594017109566e-01,-1.641896079749335935e-01,-1.594462315306825750e-01,-1.545423062469584718e-01,-1.494827699608340110e-01,-1.442727171964708621e-01,-1.389173940353653769e-01,-1.334221928339895946e-01,-1.277926467941449540e-01,-1.220344243914974341e-01,-1.161533236679028608e-01,-1.101552663932703346e-01,-1.040462921028419419e-01,-9.783255201589245720e-02,-9.152030284197333609e-02,-8.511590048093620187e-02,-7.862579362308072528e-02,-7.205651725586989520e-02,-6.541468608375188010e-02,-5.870698786771298000e-02,-5.194017669126961556e-02,-4.512106615967833440e-02,-3.825652253921331403e-02,-3.135345784341781600e-02,-2.441882287329285098e-02,-1.745960021842941912e-02,-1.048279722613295988e-02,-3.495438945618508861e-03,3.495438945618557867e-03,1.048279722613300845e-02,1.745960021842946769e-02,2.441882287329285098e-02,3.135345784341786457e-02,3.825652253921331403e-02,4.512106615967838297e-02,5.194017669126961556e-02,5.870698786771302857e-02,6.541468608375188010e-02,7.205651725586995071e-02,7.862579362308072528e-02,8.511590048093624350e-02,9.152030284197333609e-02,9.783255201589249883e-02,1.040462921028419419e-01,1.101552663932704318e-01,1.161533236679029163e-01,1.220344243914974341e-01,1.277926467941449540e-01,1.334221928339896224e-01,1.389173940353654324e-01,1.442727171964708621e-01,1.494827699608340110e-01,1.545423062469584996e-01,1.594462315306826028e-01,1.641896079749335935e-01,1.687676594017109288e-01,1.731757761012927277e-01,1.774095194738224135e-01,1.814646264986029822e-01,1.853370140265972188e-01,1.890227828918125685e-01,1.925182218374310583e-01,1.958198112527301804e-01,1.989242267170324152e-01,2.018283423471152749e-01,2.045292339447105368e-01,2.070241819409242567e-01,2.093106741346119903e-01,2.113864082219522045e-01,2.132492941146715004e-01,2.148974560445859328e-01,2.163292344523407851e-01,2.175431876584461577e-01,2.185380933149258242e-01,2.193129496361183040e-01,2.198669764073899469e-01,2.201996157707448165e-01,2.203105327865407526e-01
-2.511479871810792242e-01,-2.510215448139851979e-01,-2.506423450294487099e-01,-2.500107696495093568e-01,-2.491274546170384185e-01,-2.479932893553981887e-01,-2.466094158728680819e-01,-2.449772276127390458e-01,-2.430983680502343536e-01,-2.409747290376693662e-01,-2.386084488995165731e-01,-2.360019102792940415e-01,-2.331577377404455975e-01,-2.300787951236276663e-01,-2.267681826630645603e-01,-2.232292338648755314e-01,-2.194655121505164064e-01,-2.154808072687166010e-01,-2.112791314795230690e-01,-2.068647155142948058e-01,-2.022420043157146519e-01,-1.974156525621092451e-01,-1.923905199805820698e-01,-1.871716664536804964e-01,-1.817643469245228405e-01,-1.761740061055161455e-01,-1.704062729959922029e-01,-1.644669552142825619e-01,-1.583620331499389355e-01,-1.520976539419880980e-01,-1.456801252892837018e-01,-1.391159090991884451e-01,-1.324116149809809462e-01,-1.255739935905395566e-01,-1.186099298330042101e-01,-1.115264359302601954e-01,-1.043306443602256134e-01,-9.702980067505027895e-02,-8.963125620545922545e-02,-8.214246065858546442e-02,-7.457095461674680126e-02,-6.692436194471816646e-02,-5.921038211314651190e-02,-5.143678244583602815e-02,-4.361139029871199252e-02,-3.574208517833635940e-02,-2.783679080791301788e-02,-1.990346714876977188e-02,-1.195010238535237565e-02,-3.984704881799793277e-03,3.984704881799848789e-03,1.195010238535243290e-02,1.990346714876982739e-02,2.783679080791301788e-02,3.574208517833641491e-02,4.361139029871199252e-02,5.143678244583608367e-02,5.921038211314651190e-02,6.692436194471822197e-02,7.457095461674680126e-02,8.214246065858551993e-02,8.963125620545922545e-02,9.702980067505033446e-02,1.043306443602256134e-01,1.115264359302602509e-01,1.186099298330042101e-01,1.255739935905396676e-01,1.324116149809810017e-01,1.391159090991884451e-01,1.456801252892837018e-01,1.520976539419881535e-01,1.583620331499389911e-01,1.644669552142825897e-01,1.704062729959922029e-01,1.761740061055162010e-01,1.817643469245228682e-01,1.871716664536804964e-01,1.923905199805820421e-01,1.974156525621092728e-01,2.022420043157146796e-01,2.068647155142948058e-01,2.112791314795231246e-01,2.154808072687166565e-01,2.194655121505164064e-01,2.232292338648755314e-01,2.267681826630645880e-01,2.300787951236276940e-01,2.331577377404455975e-01,2.360019102792940415e-01,2.386084488995165731e-01,2.409747290376693662e-01,2.430983680502343536e-01,2.449772276127390458e-01,2.466094158728680819e-01,2.479932893553982165e-01,2.491274546170384185e-01,2.500107696495093568e-01,2.506423450294487099e-01,2.510215448139851979e-01,2.511479871810792242e-01
-2.817325568414297821e-01,-2.815907164397832285e-01,-2.811653380561047744e-01,-2.804568500103689632e-01,-2.794659656899818878e-01,-2.781936828314605092e-01,-2.766412825157966160e-01,-2.748103278785166692e-01,-2.727026625357371059e-01,-2.703204087277988887e-01,-2.676659651823516395e-01,-2.647420046990380249e-01,-2.615514714582113376e-01,-2.580975780563951050e-01,-2.543838022714709490e-01,-2.504138835608509805e-01,-2.461918192961611851e-01,-2.417218607382270734e-01,-2.370085087564143544e-01,-2.320565092966349330e-01,-2.268708486025817483e-01,-2.214567481950041605e-01,-2.158196596140788959e-01,-2.099652589301714278e-01,-2.038994410285141778e-01,-1.976283136735567103e-01,-1.911581913589647796e-01,-1.844955889494604151e-01,-1.776472151209053663e-01,-1.706199656052331537e-01,-1.634209162470316723e-01,-1.560573158787673109e-01,-1.485365790218252657e-01,-1.408662784207148355e-01,-1.330541374179579628e-01,-1.251080221773373802e-01,-1.170359337633372493e-01,-1.088460000847486647e-01,-1.005464677105551291e-01,-9.214569356633611763e-02,-8.365213651955186180e-02,-7.507434886218031234e-02,-6.642096769928468314e-02,-5.770070625218014226e-02,-4.892234508495915679e-02,-4.009472326320717012e-02,-3.122672945381334969e-02,-2.232729297483599176e-02,-1.340537480443655324e-02,-4.469958557934076981e-03,4.469958557934139431e-03,1.340537480443661569e-02,2.232729297483605421e-02,3.122672945381334969e-02,4.009472326320723257e-02,4.892234508495915679e-02,5.770070625218020471e-02,6.642096769928468314e-02,7.507434886218038173e-02,8.365213651955186180e-02,9.214569356633618702e-02,1.005464677105551291e-01,1.088460000847487202e-01,1.170359337633372493e-01,1.251080221773374634e-01,1.330541374179579628e-01,1.408662784207149465e-01,1.485365790218253212e-01,1.560573158787673109e-01,1.634209162470316723e-01,1.706199656052332370e-01,1.776472151209054218e-01,1.844955889494604706e-01,1.911581913589647796e-01,1.976283136735567658e-01,2.038994410285142056e-01,2.099652589301714278e-01,2.158196596140788681e-01,2.214567481950041883e-01,2.268708486025817761e-01,2.320565092966349330e-01,2.370085087564144100e-01,2.417218607382271567e-01,2.461918192961611851e-01,2.504138835608509805e-01,2.543838022714709490e-01,2.580975780563951605e-01,2.615514714582113376e-01,2.647420046990380249e-01,2.676659651823516395e-01,2.703204087277988887e-01,2.727026625357371059e-01,2.748103278785166692e-01,2.766412825157966160e-01,2.781936828314605648e-01,2.794659656899818878e-01,2.804568500103689632e-01,2.811653380561047744e-01,2.815907164397832285e-01,2.817325568414297821e-01
